CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
755467683,Attrited Customer,48,F,1,Graduate,Single,Less than $40K,Blue,41,6,2,4,3001,482,2519,0.81,2403,42,0.62,0.16
792864858,Existing Customer,47,M,4,Unknown,Unknown,Less than $40K,Blue,37,6,3,3,5726,834,4892,0.57,2311,58,0.49,0.15
713009208,Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,44,3,2,3,2077,1634,443,0.77,4292,66,0.83,0.79
772231233,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,30,6,2,4,2157,721,1436,0.77,4250,85,0.89,0.33
720510333,Existing Customer,40,F,3,College,Unknown,$40K - $60K,Blue,20,6,2,2,2037,1349,688,0.74,4574,84,0.71,0.66
780199233,Existing Customer,33,M,2,Doctorate,Single,$120K +,Blue,23,5,1,1,14914,1102,13812,0.82,4478,87,0.67,0.07
711700158,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,39,5,3,2,1580,620,960,0.75,4384,70,0.52,0.39
788275083,Existing Customer,46,M,3,College,Married,$60K - $80K,Blue,38,5,3,4,15483,1719,13764,0.69,4678,80,0.51,0.11
708804633,Attrited Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916,0,1916,1.04,2888,39,0.44,0.00
714479358,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,36,6,3,3,3610,1554,2056,0.50,2216,34,0.31,0.43
711406758,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,2,1667,0,1667,0.69,4385,80,0.95,0.00
821424483,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,47,4,3,1,1438.3,0,1438.3,0.83,4242,70,0.46,0.00
769438608,Attrited Customer,48,F,1,Graduate,Married,Less than $40K,Blue,42,3,3,2,1942,860,1082,0.71,2522,42,0.31,0.44
822068583,Existing Customer,48,F,4,Uneducated,Single,Unknown,Blue,44,4,3,0,2231,0,2231,0.71,3946,48,1.29,0.00
711371208,Existing Customer,50,F,4,College,Married,Unknown,Blue,36,4,2,2,6465,1863,4602,0.40,4490,68,0.79,0.29
788832033,Existing Customer,35,M,2,High School,Unknown,$40K - $60K,Blue,19,4,3,3,8599,938,7661,0.54,3015,64,0.73,0.11
713452533,Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,22,6,3,3,1438.3,0,1438.3,0.51,3427,64,0.83,0.00
720212508,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,4,3,4,4402,697,3705,0.70,3325,76,0.65,0.16
717825033,Existing Customer,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,3,3,2,5444,2499,2945,0.47,4509,80,0.67,0.46
779926608,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3,0,1438.3,0.91,4697,82,0.91,0.00
713608383,Attrited Customer,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0.00
710125608,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,4,2,0,2679,1558,1121,1.00,4756,73,0.55,0.58
712724733,Existing Customer,31,F,0,Post-Graduate,Single,Less than $40K,Blue,19,6,3,1,2766,1731,1035,0.57,3959,71,0.73,0.63
718286658,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Silver,22,5,3,1,25293,1140,24153,1.01,4059,80,0.86,0.05
714195108,Existing Customer,45,F,2,Post-Graduate,Single,Unknown,Blue,37,3,3,4,2707,1796,911,0.60,4077,70,1.06,0.66
720867708,Attrited Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,3,2,1748,1103,645,0.74,2335,41,0.71,0.63
752573508,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,26,3,2,4,4034,1867,2167,0.66,3718,72,0.76,0.46
768661758,Existing Customer,53,M,0,Uneducated,Divorced,$120K +,Blue,47,5,2,1,26129,1752,24377,0.74,4919,75,0.74,0.07
721126833,Attrited Customer,51,M,2,High School,Married,$80K - $120K,Blue,41,5,2,3,14902,0,14902,0.31,2038,39,0.63,0.00
716093133,Existing Customer,38,F,2,Uneducated,Single,$40K - $60K,Blue,31,5,2,2,12228,2137,10091,0.55,3831,68,0.51,0.18
771092433,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,42,4,3,3,1724,0,1724,0.94,4434,67,0.81,0.00
712807758,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,39,3,3,3,1438.3,0,1438.3,0.50,2476,32,0.78,0.00
721514883,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,25,5,0,1,16665,1147,15518,0.80,4657,78,0.70,0.07
824140908,Attrited Customer,52,M,3,Uneducated,Single,$120K +,Blue,48,5,3,4,20974,0,20974,0.00,1246,27,0.00,0.00
712971708,Existing Customer,43,F,5,Unknown,Single,Less than $40K,Blue,26,6,0,3,3139,1089,2050,1.03,4648,80,0.78,0.35
716471508,Existing Customer,54,M,2,Unknown,Single,$120K +,Blue,36,5,1,2,19865,0,19865,0.59,4350,83,0.77,0.00
782548758,Existing Customer,42,F,5,High School,Divorced,Less than $40K,Blue,36,5,2,3,2069,1288,781,0.81,5668,82,0.64,0.62
720444408,Attrited Customer,35,F,1,College,Single,Less than $40K,Blue,25,2,2,4,2231,1791,440,0.82,2576,42,0.75,0.80
717389433,Existing Customer,62,F,0,High School,Single,Unknown,Silver,51,3,1,4,33371,0,33371,0.65,3638,67,0.63,0.00
714292533,Existing Customer,48,F,3,College,Married,Less than $40K,Blue,36,4,1,2,2544,0,2544,0.76,3593,64,1.00,0.00
709585758,Existing Customer,41,M,4,High School,Single,$120K +,Blue,28,5,1,4,34516,0,34516,0.79,4004,86,0.76,0.00
712096758,Existing Customer,49,F,2,Graduate,Unknown,$40K - $60K,Blue,36,6,3,1,5370,653,4717,0.78,4504,81,0.93,0.12
811463283,Existing Customer,54,M,0,Graduate,Single,$80K - $120K,Blue,42,3,1,1,22437,1389,21048,0.92,3283,50,1.27,0.06
789358908,Attrited Customer,53,F,3,College,Married,Less than $40K,Blue,43,3,2,2,3573,0,3573,0.84,2562,36,0.44,0.00
718146258,Existing Customer,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,4,3,1,1959,0,1959,0.45,3737,71,0.61,0.00
710779083,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,3,3,4,1661,0,1661,0.67,4338,77,0.93,0.00
709166883,Existing Customer,39,F,3,Uneducated,Single,Unknown,Blue,27,6,2,1,5363,0,5363,0.67,4121,78,0.63,0.00
712554183,Existing Customer,65,F,2,College,Single,$40K - $60K,Blue,54,4,3,2,3009,721,2288,0.68,4070,71,0.61,0.24
721315233,Existing Customer,47,M,4,High School,Single,$40K - $60K,Silver,32,3,3,4,18535,1192,17343,0.65,3780,70,0.67,0.06
714766383,Existing Customer,42,M,3,High School,Single,Less than $40K,Blue,24,4,3,2,2171,1415,756,0.77,4992,77,0.83,0.65
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K,Silver,39,2,2,3,34516,1964,32552,0.62,2234,49,0.36,0.06
714157908,Existing Customer,57,F,0,Unknown,Married,Less than $40K,Blue,42,5,1,4,2376,1515,861,0.72,3795,71,0.61,0.64
714588408,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,2,2882,0,2882,0.72,4446,68,0.74,0.00
719627133,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,37,4,3,4,3277,2481,796,0.61,3965,59,0.84,0.76
714125883,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,1,2514,1845,669,0.68,3696,71,0.61,0.73
712865583,Existing Customer,57,F,5,Graduate,Married,$40K - $60K,Blue,49,4,2,2,3301,2517,784,0.84,3939,69,1.23,0.76
779363283,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,34,4,3,2,12391,784,11607,0.88,4376,86,0.72,0.06
779224758,Existing Customer,47,F,2,Doctorate,Single,Less than $40K,Blue,37,4,3,2,2168,1485,683,0.55,3828,86,0.72,0.69
718775808,Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,31,3,1,4,7762,1319,6443,0.79,5153,77,0.75,0.17
710267583,Existing Customer,45,F,3,Doctorate,Divorced,Unknown,Blue,33,6,3,2,12587,815,11772,0.58,3914,83,0.77,0.07
711305208,Existing Customer,52,M,2,Unknown,Married,$60K - $80K,Blue,36,6,3,4,14785,1088,13697,0.96,4354,70,0.49,0.07
717531483,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,21,5,2,2,3433,964,2469,0.53,4444,87,0.64,0.28
709170108,Attrited Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,41,3,2,4,2425,0,2425,0.19,1522,36,0.20,0.00
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51,3,3,3,11619,0,11619,0.63,2395,49,0.36,0.00
711326583,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,50,3,3,3,3989,0,3989,1.00,4274,68,0.55,0.00
715406658,Attrited Customer,47,F,1,Unknown,Single,Less than $40K,Blue,37,4,2,1,2173,596,1577,0.81,2738,45,0.41,0.27
712814658,Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,43,4,1,2,2393,1499,894,0.78,4755,82,0.75,0.63
773228133,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,1677,0,1677,0.87,2437,41,0.71,0.00
710453283,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,27,5,4,2,2035,0,2035,0.78,4107,82,0.78,0.00
795266208,Existing Customer,39,M,3,College,Single,$120K +,Blue,30,4,2,1,8842,0,8842,0.62,4493,79,0.76,0.00
779090883,Existing Customer,42,F,2,Unknown,Unknown,Less than $40K,Blue,23,6,3,1,2483,1297,1186,0.74,3478,64,0.94,0.52
712309758,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,49,3,2,3,13921,1201,12720,0.56,4351,75,0.92,0.09
716625033,Attrited Customer,32,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,6,2761,0,2761,1.05,2753,43,0.65,0.00
790112133,Existing Customer,47,F,2,Post-Graduate,Single,$40K - $60K,Blue,40,5,3,2,2623,1647,976,0.74,4388,83,0.80,0.63
797238108,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,43,5,1,2,3232,824,2408,0.80,3915,74,0.64,0.26
716782758,Attrited Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,2,4,19075,0,19075,0.81,2013,32,0.46,0.00
715588008,Existing Customer,45,M,4,College,Married,$80K - $120K,Blue,31,4,3,3,31978,1659,30319,0.56,2333,51,1.22,0.05
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +,Blue,53,4,3,4,34516,2061,32455,0.56,3820,76,0.77,0.06
719059083,Existing Customer,45,F,3,High School,Unknown,Less than $40K,Blue,33,5,1,1,6225,1596,4629,0.83,4129,71,0.65,0.26
708797583,Attrited Customer,49,F,4,Unknown,Single,Unknown,Blue,31,6,3,3,2672,0,2672,1.04,2576,39,0.50,0.00
708809283,Attrited Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,33,1,3,1,10360,2517,7843,0.63,2414,28,0.27,0.24
771529608,Existing Customer,50,M,2,High School,Married,$120K +,Blue,38,5,6,0,10747,1027,9720,0.93,4538,63,0.66,0.10
715776033,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K,Blue,33,4,1,3,3135,0,3135,0.57,4116,68,0.70,0.00
778619358,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,22,4,1,4,1438.3,860,578.3,0.76,4754,79,0.84,0.60
715717608,Existing Customer,41,F,4,Uneducated,Unknown,Less than $40K,Blue,32,4,3,1,3189,0,3189,0.91,4813,86,0.76,0.00
789204933,Existing Customer,65,M,1,Uneducated,Single,Less than $40K,Blue,55,3,2,4,8963,0,8963,0.74,4511,76,0.69,0.00
711100608,Attrited Customer,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,2,1723,0,1723,1.04,2574,43,0.72,0.00
713591283,Existing Customer,36,F,3,Uneducated,Married,Unknown,Blue,23,6,6,1,2161,1404,757,0.68,4389,77,0.88,0.65
719344608,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,27,6,3,3,3901,1001,2900,0.82,4313,72,1.32,0.26
787659483,Existing Customer,58,F,1,Doctorate,Married,Less than $40K,Blue,48,4,2,2,1438.3,801,637.3,0.60,4223,60,0.58,0.56
822948708,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,38,5,2,2,3131,849,2282,0.99,3108,62,0.59,0.27
710080383,Existing Customer,38,F,2,Graduate,Single,$40K - $60K,Blue,36,6,2,3,2331,1709,622,0.85,4417,69,0.82,0.73
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895,1146,749,0.69,4333,72,0.71,0.61
798773208,Existing Customer,46,F,4,Unknown,Divorced,Unknown,Blue,40,5,2,3,26496,1406,25090,0.96,3691,75,0.71,0.05
768624258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,49,2,1,2,1583,234,1349,0.64,2541,36,0.39,0.15
721412208,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,1438.3,904,534.3,0.76,3887,79,0.84,0.63
708129933,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,5,3,2,2072,1544,528,0.90,4210,64,0.94,0.75
719703483,Existing Customer,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,6,3,3,2707,1367,1340,0.79,4646,73,0.78,0.51
708290208,Existing Customer,43,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608,1190,12418,0.55,3118,76,0.77,0.09
710431158,Existing Customer,52,F,3,Unknown,Single,Unknown,Blue,36,3,1,2,10273,1657,8616,0.71,3778,70,0.59,0.16
816528333,Existing Customer,64,F,0,High School,Single,Less than $40K,Blue,56,6,6,1,2609,1115,1494,0.75,4546,59,0.90,0.43
778760808,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,39,4,1,3,8431,1862,6569,0.59,2008,37,0.68,0.22
718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852,1935,3917,0.83,3689,55,0.62,0.33
815860008,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140,2183,957,0.58,5109,78,0.73,0.70
780126033,Attrited Customer,50,M,4,Unknown,Married,$40K - $60K,Blue,35,6,1,5,12914,1227,11687,0.39,2082,54,0.46,0.10
720135333,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,34,5,1,0,8694,961,7733,0.55,1753,49,0.44,0.11
719174433,Attrited Customer,36,F,1,Unknown,Single,Less than $40K,Blue,24,2,1,2,1735,0,1735,0.74,2467,35,0.35,0.00
821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,4,1,4,2286,1641,645,0.95,4321,89,0.71,0.72
716961933,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,3589,1808,1781,0.75,4262,70,0.67,0.50
712834533,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,39,5,2,4,2673,1275,1398,0.69,4119,75,1.03,0.48
710544033,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,3,9437,2024,7413,0.66,4715,78,0.70,0.21
710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,28,3,2,2,2751,2258,493,0.63,4386,67,0.68,0.82
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Blue,28,6,2,1,11557,1050,10507,0.75,4064,75,0.79,0.09
713166333,Existing Customer,38,F,2,High School,Married,Unknown,Blue,27,5,2,1,14831,1302,13529,0.92,4467,73,0.70,0.09
714346608,Attrited Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3,1,4,1495,0,1495,0.53,2220,50,0.56,0.00
778284783,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Blue,34,5,3,2,2791,1979,812,0.81,4617,70,0.63,0.71
714721608,Existing Customer,38,M,3,Graduate,Single,$120K +,Blue,29,4,3,0,9703,941,8762,0.72,4190,81,1.03,0.10
716453883,Existing Customer,47,M,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889,1839,2050,0.91,4423,63,0.70,0.47
713876958,Existing Customer,32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140,845,13295,0.72,5036,76,0.69,0.06
794967408,Existing Customer,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5,2,1,9106,975,8131,0.59,3863,74,0.64,0.11
798481383,Attrited Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,34,5,1,2,2694,0,2694,0.87,2684,38,0.31,0.00
718697583,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,2,19629,0,19629,0.77,4073,79,0.88,0.00
711799458,Existing Customer,41,M,4,Graduate,Single,$40K - $60K,Blue,36,3,1,1,6507,1452,5055,0.80,4544,89,0.85,0.22
823904133,Attrited Customer,53,F,2,College,Single,Unknown,Blue,49,2,2,4,10195,0,10195,0.63,2489,54,0.39,0.00
718005108,Existing Customer,44,F,5,College,Married,Less than $40K,Blue,34,4,1,2,2096,1711,385,0.75,3692,68,0.74,0.82
717877533,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,36,5,1,1,11314,0,11314,0.67,3761,70,0.63,0.00
711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,6,1,1,1837,665,1172,0.84,4752,88,0.66,0.36
711646908,Attrited Customer,39,M,3,Unknown,Single,$60K - $80K,Blue,23,1,2,3,7821,2517,5304,0.41,2010,43,0.34,0.32
718171308,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,3,4,1984,0,1984,0.89,2506,46,0.64,0.00
709627983,Existing Customer,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,4,3,0,2535,1699,836,0.72,4497,68,0.79,0.67
716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,1970,1224,746,0.54,4533,65,0.63,0.62
713600958,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,38,4,5,3,34516,2076,32440,0.81,3647,65,0.67,0.06
772248408,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694,1833,861,1.04,3366,56,1.07,0.68
720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K,Blue,40,6,3,3,4476,0,4476,0.68,3350,67,0.63,0.00
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1,2,3,1699,0,1699,0.60,2520,49,0.53,0.00
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,1953,1762,191,0.74,4590,91,0.66,0.90
712860858,Existing Customer,56,F,2,Graduate,Unknown,Unknown,Blue,45,5,1,3,5264,0,5264,0.85,4943,70,0.80,0.00
708702258,Attrited Customer,40,F,3,Uneducated,Single,Unknown,Blue,36,3,2,2,3698,478,3220,0.61,2051,31,0.63,0.13
797169633,Existing Customer,41,M,4,Graduate,Single,$120K +,Blue,35,5,3,3,34516,825,33691,0.98,3127,51,0.96,0.02
709922508,Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,28,4,1,1,2712,0,2712,0.84,5207,79,0.93,0.00
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36,3,1,4,5486,685,4801,0.88,2965,70,0.56,0.13
716981358,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3,3,0,2107,941,1166,0.98,4858,73,0.74,0.45
758787333,Existing Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,45,4,1,2,18096,2404,15692,0.73,3880,68,0.48,0.13
720519333,Attrited Customer,59,F,2,Unknown,Single,Unknown,Blue,45,1,3,3,2721,1885,836,0.85,2594,48,0.46,0.69
717387933,Existing Customer,49,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,3,2976,2257,719,0.75,3837,57,0.78,0.76
738195708,Existing Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,6,1,3,16741,1225,15516,0.64,3608,56,0.51,0.07
708560733,Existing Customer,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,3714,2517,1197,0.86,4715,85,0.85,0.68
717001908,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,6,2,2,6936,0,6936,0.88,2874,44,0.63,0.00
768972558,Existing Customer,43,M,5,High School,Married,$120K +,Blue,37,4,3,4,11099,0,11099,0.89,3980,77,0.75,0.00
716899233,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Gold,20,6,4,3,15987,1965,14022,0.72,4542,70,0.59,0.12
715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K,Blue,35,4,4,4,4406,1247,3159,1.04,3964,76,0.85,0.28
713264583,Existing Customer,43,M,2,High School,Married,$120K +,Silver,23,3,3,2,34516,1153,33363,0.89,4486,71,0.69,0.03
716769783,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,40,3,2,4,5104,736,4368,0.68,3943,78,0.70,0.14
719564208,Attrited Customer,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,3,2,1,7195,0,7195,1.04,2751,47,1.14,0.00
716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956,1053,903,0.94,4924,70,0.80,0.54
715719033,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,3,2,3317,2517,800,0.86,3772,74,1.00,0.76
713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759,0,2759,0.54,2061,47,0.42,0.00
788246958,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,36,3,1,2,6038,0,6038,0.67,4375,81,0.69,0.00
720419358,Existing Customer,35,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,1,2942,2100,842,0.69,4548,71,0.82,0.71
772545858,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,39,4,2,3,5095,0,5095,0.73,3808,89,0.51,0.00
771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438.3,0,1438.3,0.57,3778,69,0.82,0.00
717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111,868,9243,0.75,4791,68,0.89,0.09
798041508,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,44,2,3,2,3201,2517,684,0.45,1880,42,0.36,0.79
710626758,Existing Customer,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,6,1,3,2761,0,2761,0.62,3706,65,0.59,0.00
718982058,Existing Customer,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5,2,0,5987,1405,4582,0.95,4011,72,0.67,0.24
791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630,748,4882,0.80,4904,81,0.76,0.13
718762308,Existing Customer,35,F,1,Graduate,Single,Unknown,Blue,36,6,2,3,6622,2126,4496,1.04,3668,60,0.82,0.32
716841783,Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733,1292,17441,0.44,5080,85,0.49,0.07
794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265,1345,920,0.81,4009,73,0.49,0.59
721359183,Existing Customer,33,F,2,Unknown,Married,$40K - $60K,Blue,19,4,3,4,2907,1537,1370,0.79,4390,76,1.00,0.53
715014633,Attrited Customer,32,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,8791,0,8791,0.89,2579,51,0.59,0.00
714372333,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K,Blue,52,6,4,2,2302,0,2302,0.52,2256,40,0.67,0.00
766946058,Existing Customer,51,F,2,Unknown,Unknown,$40K - $60K,Blue,44,4,6,4,5489,1665,3824,0.74,4010,75,0.79,0.30
708549033,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055,1276,779,0.87,5025,70,0.71,0.62
708378108,Existing Customer,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5,3,2,2147,771,1376,0.69,4631,76,0.77,0.36
826168083,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,3,3,3,1757,1307,450,0.77,4750,72,0.76,0.74
779320008,Attrited Customer,43,M,3,College,Married,$80K - $120K,Blue,25,3,3,3,2900,2517,383,0.72,2180,31,0.41,0.87
715312158,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,29,4,2,3,2670,2079,591,0.65,3895,59,0.79,0.78
711688983,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382,1692,19690,0.73,3060,66,0.65,0.08
714393708,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,2254,533,1721,1.04,4913,84,0.91,0.24
789477483,Existing Customer,40,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,4433,1488,2945,0.67,3847,76,0.90,0.34
712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739,699.3,0.73,4078,77,0.54,0.51
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520,1473,1047,0.52,2061,36,0.24,0.59
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655,1154,4501,0.70,2189,51,0.70,0.20
709285683,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3,0,1438.3,0.84,4509,74,0.45,0.00
789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786,1635,1151,0.92,4532,82,1.00,0.59
709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961,1729,2232,0.78,4066,63,0.80,0.44
772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,2476,1944,532,0.88,4025,65,0.59,0.79
788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606,0,11606,0.80,2623,39,0.39,0.00
